0.10000 0.11400 5 10.00000 1.55300 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.09000 5 10.00000 1.55300 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.11400 5 10.00000 9.96900 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.09000 5 10.00000 9.96900 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.11400 5 15.00000 1.55300 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.09000 5 15.00000 1.55300 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.11400 5 15.00000 9.96900 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.09000 5 15.00000 9.96900 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.11400 5 20.00000 1.55300 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.09000 5 20.00000 1.55300 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.11400 5 20.00000 9.96900 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.09000 5 20.00000 9.96900 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.11400 5 25.00000 1.55300 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.09000 5 25.00000 1.55300 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.11400 5 25.00000 9.96900 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.09000 5 25.00000 9.96900 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.11400 5 30.00000 1.55300 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.09000 5 30.00000 1.55300 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.11400 5 30.00000 9.96900 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.09000 5 30.00000 9.96900 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.11400 5 35.00000 1.55300 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
0.10000 0.09000 5 35.00000 1.55300 0 1e-05 1e-05 100 1500 0 0 0 0 1 2
