Fri Mar 26 15:16:44 PDT 2021
Enter the minimum radius (cm): r=5.000000e-01
Enter the diffusion coefficient (cm^2/s): D=1.560000e+00
Enter the domain width/height (cm): L=2.025000e+01
Enter the reaction rate (Hz): kap=1.000000e+01
Enter the number of trials: niter=250

running simulation...
simulation complete!

Printing Inputs...
r=5.000000e-01
D=1.560000e+00
L=2.025000e+01
kappa=1.000000e+01
dt=1.000000e-05

Printing Outputs...
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,1.55708e+00,1.55708e+00,1.55708e+00,1.55708e+00,1.55708e+00,7.91350e-01,7.91350e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,4.50040e-01,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,1.84000e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,3.97920e-01,3.97920e-01,3.97920e-01,3.97920e-01,3.97920e-01,3.97920e-01,3.97920e-01,3.97920e-01,3.97920e-01,3.97920e-01,1.62050e-01,1.62050e-01,1.62050e-01,1.62050e-01,1.62050e-01,1.62050e-01,1.62050e-01,1.62050e-01,1.62050e-01,6.62200e-02,6.62200e-02,6.62200e-02,6.62200e-02,6.62200e-02,6.62200e-02,6.62200e-02,6.62200e-02,6.62200e-02,6.62200e-02,6.62200e-02,6.62200e-02,6.62200e-02,6.62200e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,1.60000e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,6.00100e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,1.15200e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,7.75370e-01,7.75370e-01,7.75370e-01,7.75370e-01,7.75370e-01,7.75370e-01,7.75370e-01,7.75370e-01,7.75370e-01,7.75370e-01,7.75370e-01,7.75370e-01,7.75370e-01,7.38830e-01,7.38830e-01,6.33530e-01,6.33530e-01,6.33530e-01,6.33530e-01,6.33530e-01,6.33530e-01,2.70740e-01,2.70740e-01,2.70740e-01,1.90050e-01,1.61210e-01,1.31290e-01,1.31290e-01,1.31290e-01,1.31290e-01,1.31290e-01,1.31290e-01,1.31290e-01,1.31290e-01,1.31290e-01,1.31290e-01,1.31290e-01,8.47400e-02,8.47400e-02,8.47400e-02,6.36700e-02,6.36700e-02,6.36700e-02,6.36700e-02,6.36700e-02,6.36700e-02,6.36700e-02,6.36700e-02,6.36700e-02,6.36700e-02,6.36700e-02,6.36700e-02,6.36700e-02,6.36700e-02,2.29400e-02,2.29400e-02,2.29400e-02,2.29400e-02,2.29400e-02,2.29400e-02,2.29400e-02,2.29400e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,4.94400e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,1.59900e-02,7.27000e-03,7.27000e-03,7.27000e-03,7.27000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.90000e-03,3.90000e-03,3.90000e-03,3.90000e-03,3.90000e-03,3.90000e-03,3.90000e-03,3.90000e-03,3.90000e-03,3.90000e-03,3.90000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.99750e-01,2.99750e-01,2.99750e-01,2.99750e-01,2.99750e-01,2.99750e-01,2.99750e-01,2.99750e-01,2.99750e-01,2.99750e-01,2.99750e-01,2.99750e-01,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,8.42500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,4.16500e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.88870e-01,2.15690e-01,2.15690e-01,2.15690e-01,2.15690e-01,2.15690e-01,2.15690e-01,2.15690e-01,2.15690e-01,2.15690e-01,2.15690e-01,2.15690e-01,2.15690e-01,2.15690e-01,4.79500e-02,4.79500e-02,4.79500e-02,4.79500e-02,4.79500e-02,4.79500e-02,4.79500e-02,4.79500e-02,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,4.90000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.45980e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,1.18950e-01,6.56000e-03,6.56000e-03,6.56000e-03,6.56000e-03,6.56000e-03,6.56000e-03,6.56000e-03,6.56000e-03,6.56000e-03,6.56000e-03,6.56000e-03,6.56000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,3.01280e-01,2.01380e-01,2.01380e-01,2.01380e-01,2.01380e-01,2.01380e-01,2.01380e-01,2.01380e-01,2.01380e-01,2.01380e-01,2.01380e-01,2.01380e-01,1.55700e-02,1.55700e-02,1.55700e-02,1.55700e-02,1.55700e-02,1.55700e-02,1.55700e-02,1.55700e-02,1.55700e-02,3.21000e-03,3.21000e-03,3.21000e-03,3.21000e-03,3.21000e-03,3.21000e-03,3.21000e-03,3.21000e-03,3.21000e-03,3.21000e-03,3.21000e-03,3.21000e-03,3.21000e-03,3.21000e-03,3.21000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,5.53660e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,1.19480e-01,4.15500e-02,4.15500e-02,4.15500e-02,4.15500e-02,4.15500e-02,4.15500e-02,4.15500e-02,4.15500e-02,4.15500e-02,4.15500e-02,4.15500e-02,4.15500e-02,2.77900e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,9.98100e-02,9.98100e-02,9.98100e-02,9.98100e-02,9.98100e-02,9.98100e-02,9.98100e-02,9.98100e-02,9.98100e-02,9.98100e-02,9.98100e-02,9.98100e-02,9.98100e-02,9.98100e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,6.13300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,1.01300e-02,6.08000e-03,6.08000e-03,6.08000e-03,6.08000e-03,6.08000e-03,6.08000e-03,6.08000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.07855e+00,2.07855e+00,2.07855e+00,2.07855e+00,2.07855e+00,2.07855e+00,5.59050e-01,5.59050e-01,5.59050e-01,5.59050e-01,5.59050e-01,5.59050e-01,5.59050e-01,5.59050e-01,2.10470e-01,2.10470e-01,2.10470e-01,2.10470e-01,2.10470e-01,2.10470e-01,2.10470e-01,2.10470e-01,3.29900e-02,3.29900e-02,3.29900e-02,3.29900e-02,3.29900e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,2.03800e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,6.31980e-01,6.31980e-01,6.31980e-01,6.31980e-01,6.31980e-01,6.31980e-01,6.31980e-01,6.31980e-01,6.31980e-01,6.31980e-01,6.31980e-01,6.31980e-01,6.31980e-01,6.31980e-01,9.60900e-02,9.60900e-02,9.60900e-02,9.60900e-02,9.60900e-02,9.60900e-02,9.60900e-02,9.60900e-02,9.60900e-02,9.60900e-02,9.60900e-02,9.60900e-02,9.60900e-02,9.60900e-02,9.60900e-02,8.70800e-02,8.70800e-02,8.70800e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,4.65000e-02,2.95300e-02,2.95300e-02,2.95300e-02,2.95300e-02,2.95300e-02,2.95300e-02,2.95300e-02,2.95300e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,7.63800e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,5.50600e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,1.74116e+00,1.74116e+00,1.74116e+00,1.74116e+00,1.74116e+00,9.64420e-01,9.64420e-01,9.64420e-01,9.64420e-01,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,3.37400e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,2.24100e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,7.83580e-01,7.83580e-01,7.83580e-01,7.83580e-01,6.14460e-01,6.14460e-01,6.14460e-01,6.14460e-01,6.14460e-01,6.14460e-01,6.14460e-01,6.14460e-01,6.14460e-01,2.42820e-01,2.42820e-01,2.42820e-01,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,6.68800e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,3.39600e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.01283e+00,2.01283e+00,2.01283e+00,2.01283e+00,2.01283e+00,2.01283e+00,2.01283e+00,2.01283e+00,9.72860e-01,9.72860e-01,9.70320e-01,9.70320e-01,9.63600e-01,9.63600e-01,9.63600e-01,9.63600e-01,9.63600e-01,9.63600e-01,9.63600e-01,5.23000e-02,5.23000e-02,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,8.03000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,5.75930e-01,5.75930e-01,5.75930e-01,5.75930e-01,5.75930e-01,5.75930e-01,5.75930e-01,5.75930e-01,5.75930e-01,5.75930e-01,5.75930e-01,5.75930e-01,5.75930e-01,5.75930e-01,5.75930e-01,1.01890e-01,1.01890e-01,1.01890e-01,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,5.04200e-02,4.33700e-02,4.33700e-02,4.33700e-02,4.33700e-02,4.33700e-02,4.33700e-02,4.33700e-02,4.33700e-02,4.33700e-02,4.33700e-02,1.53400e-02,1.53400e-02,1.53400e-02,1.53400e-02,1.53400e-02,1.53400e-02,1.53400e-02,1.53400e-02,1.53400e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,1.04643e+00,1.04643e+00,1.04643e+00,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,3.01750e-01,1.82090e-01,1.82090e-01,1.82090e-01,1.82090e-01,1.82090e-01,1.82090e-01,1.82090e-01,1.82090e-01,1.08300e-01,1.08300e-01,1.08300e-01,1.08300e-01,1.08300e-01,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,9.38000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,1.19300e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,6.30930e-01,6.30930e-01,6.30930e-01,6.30930e-01,6.30930e-01,6.30930e-01,6.30930e-01,6.30930e-01,6.30930e-01,6.30930e-01,6.30930e-01,6.30930e-01,6.30930e-01,2.88770e-01,2.88770e-01,2.88770e-01,2.88770e-01,2.88770e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,2.44840e-01,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,5.76000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,3.14820e+00,3.14820e+00,3.14820e+00,3.14820e+00,3.14820e+00,3.14820e+00,3.14820e+00,3.94190e-01,3.94190e-01,3.94190e-01,3.94190e-01,3.94190e-01,3.94190e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.61570e-01,1.98600e-02,1.98600e-02,1.98600e-02,1.98600e-02,1.98600e-02,1.98600e-02,1.98600e-02,1.98600e-02,1.98600e-02,1.98600e-02,1.98600e-02,1.98600e-02,1.72900e-02,1.72900e-02,1.72900e-02,1.72900e-02,1.72900e-02,1.72900e-02,1.72900e-02,1.72900e-02,
